award_date,project_number,award_amount,award_type
2023-01-30,1R03DE031838-01A1,159500,1
2024-02-14,1R03DE033729-01,152545,1
2025-01-27,1R03DE034380-01,185918,1
2022-02-16,1R03DK124738-01A1,106274,1
2022-01-07,1R03DK126729-01A1,132750,1
2022-02-14,1R03DK128528-01A1,107264,1
2021-12-16,1R03DK131093-01,118158,1
2021-12-30,1R03DK131154-01,123000,1
2021-12-24,1R03DK131155-01,112264,1
2022-01-24,1R03DK131156-01,113728,1
2022-01-27,1R03DK131219-01,115500,1
2022-01-14,1R03DK131221-01,95196,1
2021-12-30,1R03DK131222-01,121125,1
2022-01-07,1R03DK131223-01,134250,1
2021-12-23,1R03DK131224-01,118157,1
2022-02-10,1R03DK131238-01,121125,1
2022-01-17,1R03DK131239-01,123750,1
2022-01-12,1R03DK131242-01,105183,1
2021-12-20,1R03DK131249-01,126000,1
2022-01-05,1R03DK131250-01,117000,1
2022-12-29,1R03DK134595-01,122813,1
2022-12-29,1R03DK134684-01,120750,1
2023-01-30,1R03DK134746-01,147675,1
2023-02-16,1R03DK134793-01,125625,1
2022-12-29,1R03DK134799-01,123750,1
2023-02-16,1R03DK135459-01,158000,1
2023-12-18,1R03DK135840-01A1,115800,1
2023-12-06,1R03DK135896-01A1,124656,1
2023-12-01,1R03DK138213-01,121125,1
2024-01-19,1R03DK138215-01,116595,1
2024-01-18,1R03DK138216-01,113625,1
2023-12-08,1R03DK138224-01,119625,1
2024-02-07,1R03DK138231-01,125700,1
2024-01-12,1R03DK138251-01,115500,1
2023-12-07,1R03DK138495-01,158000,1
2024-12-26,1R03DK138962-01A1,117000,1
2024-12-18,1R03DK141708-01,143968,1
2024-12-04,1R03DK142029-01,133500,1
2021-11-30,1R03EB032457-01,79021,1
2022-01-18,1R03EB032464-01,80750,1
2021-12-13,1R03EB032476-01,82000,1
2022-02-11,1R03EB032602-01,79950,1
2021-11-23,1R03EB032637-01,78000,1
2025-01-21,1R03EB034863-01A1,80500,1
2023-12-29,1R03EB035333-01,71000,1
2024-11-27,1R03EB036557-01,79750,1
2024-11-22,1R03EB036571-01,73555,1
2024-12-03,1R03EB036572-01,75142,1
2025-01-24,1R03EB036611-01,80500,1
2025-01-16,1R03EB036760-01,74000,1
2025-01-08,1R03EB037086-01,79001,1
2025-01-08,1R03EB037115-01,75007,1
2021-11-15,1R03ES032887-01A1,79300,1
2021-11-25,1R03ES033789-01,71216,1
2022-11-28,1R03ES034093-01A1,82500,1
2022-12-01,1R03ES034125-01A1,79300,1
2023-02-10,1R03ES034881-01,76000,1
2024-01-23,1R03ES035958-01,78500,1
2024-02-06,1R03ES036027-01,73857,1
2024-12-19,1R03ES036303-01A1,156250,1
2024-12-19,1R03ES036405-01A1,159200,1
2025-01-24,1R03ES037119-01,153851,1
2022-02-09,1R03HD104887-01A1,74750,1
2022-01-11,1R03HD105224-01A1,77150,1
2022-02-16,1R03HD105832-01A1,74111,1
2022-02-14,1R03HD107458-01,79250,1
2022-02-11,1R03HD107958-01,73037,1
2023-01-19,1R03HD108387-01A1,89000,1
2022-12-09,1R03HD108495-01A1,80000,1
2023-02-01,1R03HD110593-01,71000,1
2023-02-13,1R03HD110752-01,81875,1
2023-02-06,1R03HD110761-01,87549,1
2022-12-05,1R03HD110785-01,73750,1
2023-01-25,1R03HD110812-01,89856,1
2024-02-05,1R03HD113976-01,175303,1
2024-01-31,1R03HD114143-01,252000,1
2024-11-07,1R03HD114845-01A1,152834,1
2024-11-20,1R03HD117085-01,148000,1
2021-12-14,1R03HL155075-01A1,88250,1
2021-12-31,1R03HL155244-01A1,78500,1
2021-12-16,1R03HL157890-01A1,89500,1
2021-12-15,1R03HL160251-01A1,88364,1
2022-02-14,1R03HL160677-01,89500,1
2021-12-31,1R03HL160678-01,81250,1
2024-01-10,1R03HL171108-01,117375,1
2024-01-22,1R03HL171172-01,147946,1
2023-12-15,1R03HL171424-01,121875,1
2023-12-18,1R03HL171434-01,123375,1
2023-11-29,1R03HL171439-01,115125,1
2025-01-17,1R03HL176624-01,122813,1
2025-02-03,1R03HL176736-01,117750,1
2024-12-30,1R03HL177034-01,99150,1
2024-12-31,1R03HL177119-01,125250,1
2022-01-28,1R03MH119528-01A1,75453,1
2022-01-31,1R03MH126143-01A1,84000,1
2022-02-09,1R03MH127401-01A1,79188,1
2022-01-17,1R03MH128464-01,73750,1
2022-01-20,1R03MH128633-01,73403,1
2022-01-14,1R03MH128634-01,81875,1
2021-12-17,1R03MH128649-01,88513,1
2021-12-09,1R03MH128654-01,71727,1
2021-12-07,1R03MH128727-01,72999,1
2023-01-26,1R03MH129365-01A1,81020,1
2022-12-01,1R03MH131958-01,54000,1
2022-12-06,1R03MH132025-01,75250,1
2022-12-23,1R03MH132119-01,97969,1
2023-12-22,1R03MH133082-01A1,88167,1
2024-12-09,1R03MH133952-01A1,169500,1
2023-11-10,1R03MH135358-01,77500,1
2024-01-01,1R03MH135445-01,77200,1
2023-12-22,1R03MH135518-01,156500,1
2024-11-21,1R03MH136435-01A1,77140,1
2024-12-30,1R03MH136593-01A1,92972,1
2024-12-19,1R03MH136615-01A1,78500,1
2024-11-13,1R03MH138838-01,77750,1
2025-01-30,1R03MH138898-01,73274,1
2022-01-20,1R03NS123786-01A1,66800,1
2023-01-05,1R03NS124536-01A1,91000,1
2022-01-14,1R03NS125245-01A1,75500,1
2022-12-28,1R03NS126804-01A1,77874,1
2022-01-31,1R03NS127011-01,81875,1
2022-12-30,1R03NS127044-01A1,88500,1
2023-02-02,1R03NS128993-01A1,86450,1
2023-02-15,1R03NS131848-01,72254,1
2023-02-06,1R03NS131908-01,75500,1
2023-02-09,1R03NS132095-01,78750,1
2023-12-22,1R03NS135326-01,78000,1
2024-01-18,1R03NS135446-01,98450,1
2023-12-12,1R03NS135559-01,149000,1
2023-12-11,1R03NS135564-01,169500,1
2024-01-31,1R03NS135570-01,141698,1
2024-02-15,1R03NS136069-01,81750,1
2024-12-27,1R03NS141038-01,78500,1
2021-12-17,1R03OD030055-01A1,114000,1
2022-12-15,1R03OD031958-01A1,111350,1
2022-12-15,1R03OD031959-01A1,123750,1
2021-11-30,1R03TR004015-01,80750,1
2021-12-20,1R03TR004020-01,74250,1
2021-11-30,1R03TR004022-01,78250,1
2023-12-18,1R03TR004806-01,82000,1
2025-01-10,1R03TR004825-01A1,158500,1
2024-12-13,1R03TR004842-01A1,156000,1
2023-12-19,1R03TR004875-01,177125,1
2023-01-24,1R13AG071053-01A1,38000,1
2022-01-25,1R13AG071267-01A1,50000,1
2022-02-01,1R13AG076059-01,49991,1
2022-12-15,1R13AG080887-01,50000,1
2022-12-07,1R13AG081016-01,49015,1
2022-11-23,1R13AG081119-01,18600,1
2023-11-08,1R13AG085939-01,49843,1
2023-11-17,1R13AG085940-01,36675,1
2023-11-17,1R13AG085942-01,50000,1
2023-11-06,1R13AG085949-01,49971,1
2023-11-07,1R13AG085950-01,73217,1
2023-11-15,1R13AG085953-01,50000,1
2023-11-01,1R13AG085954-01,50000,1
2023-11-14,1R13AG085955-01,49900,1
2024-11-18,1R13AG089932-01A1,30000,1
2024-11-13,1R13AG089977-01,46000,1
2024-12-18,1R13AG091824-01,50000,1
2024-12-12,1R13AG091849-01,50000,1
2024-11-19,1R13AG091850-01,54900,1
2024-11-19,1R13AG091855-01,30488,1
2024-11-26,1R13AG092163-01,56350,1
2021-11-05,1R13AI152884-01A1,17000,1
2021-11-19,1R13AI154718-01A1,10000,1
2021-11-01,1R13AI167049-01,8000,1
2021-11-03,1R13AI167425-01,12000,1
2021-11-15,1R13AI167427-01,16000,1
2021-11-19,1R13AI167429-01,10000,1
2022-01-27,1R13AI167430-01,11000,1
2021-11-22,1R13AI167431-01,17800,1
2021-11-17,1R13AI167432-01,15000,1
2021-11-02,1R13AI167433-01,9000,1
2022-01-20,1R13AI167434-01,5000,1
2021-12-10,1R13AI167435-01,7953,1
2022-01-24,1R13AI167451-01,6000,1
2023-01-04,1R13AI172249-01,10000,1
2022-12-12,1R13AI174388-01,6500,1
2023-02-15,1R13AI174472-01,6000,1
2022-12-08,1R13AI174475-01,7500,1
2022-11-29,1R13AI174629-01,6500,1
2022-11-02,1R13AI174630-01,16000,1
2023-02-15,1R13AI174631-01,6000,1
2023-02-10,1R13AI174632-01,7000,1
2023-02-10,1R13AI174633-01,7000,1
2022-11-01,1R13AI174634-01,14000,1
2023-02-10,1R13AI174635-01,6500,1
2022-12-22,1R13AI174638-01,6000,1
2022-11-01,1R13AI174639-01,8000,1
2022-11-03,1R13AI174644-01,10000,1
2023-02-03,1R13AI174842-01,7000,1
2023-11-22,1R13AI181055-01,13000,1
2023-11-21,1R13AI181370-01,6500,1
2023-12-01,1R13AI181371-01,20000,1
2023-11-22,1R13AI181372-01,6500,1
2023-11-20,1R13AI181374-01,6000,1
2023-11-28,1R13AI181375-01,11000,1
2023-11-22,1R13AI181376-01,9000,1
2023-12-11,1R13AI181377-01,9000,1
2024-11-13,1R13AI188633-01,3200,1
2024-11-27,1R13AI188667-01,11000,1
2024-11-12,1R13AI188918-01,5300,1
2024-11-26,1R13AI188921-01,13500,1
2024-11-21,1R13AI188923-01,5300,1
2024-11-15,1R13AI188924-01,3200,1
2024-11-29,1R13AI188925-01,4300,1
2024-11-18,1R13AI188927-01,4000,1
2025-01-23,1R13AI188928-01,6500,1
2024-11-20,1R13AI188929-01,3100,1
2025-01-13,1R13AI188930-01,8000,1
2025-01-23,1R13AI188931-01,6500,1
2024-11-18,1R13AI188933-01,4200,1
2024-11-12,1R13AI188934-01,3400,1
2024-11-12,1R13AI188935-01,6500,1
2024-11-18,1R13AI188976-01,5000,1
2025-01-27,1R13AI189200-01,6000,1
2024-11-08,1R13AI189261-01,30000,1
2024-12-01,1R13AI189265-01,25000,1
2025-01-23,1R13AI191562-01,7500,1
2021-12-09,1R13AR080434-01,15775,1
2022-01-19,1R13AR080437-01,18000,1
2021-12-14,1R13AR080451-01,15000,1
2023-01-23,1R13AR082191-01,15000,1
2022-12-08,1R13AR082210-01,28100,1
2022-12-19,1R13AR082268-01,15000,1
2023-01-23,1R13AR082269-01,30505,1
2023-01-26,1R13AR082272-01,12410,1
2024-01-29,1R13AR083805-01,30000,1
2024-01-23,1R13AR083806-01,15000,1
2024-11-15,1R13AR085493-01,18000,1
2021-11-25,1R13AT010975-01A1,30000,1
2021-12-13,1R13AT011840-01,28500,1
2023-02-16,1R13AT012308-01,30000,1
2023-12-27,1R13AT012723-01,29000,1
2021-12-24,1R13CA257521-01A1,10000,1
2022-02-10,1R13CA261004-01,5000,1
2021-12-03,1R13CA265047-01A1,5000,1
2021-11-03,1R13CA268280-01,5000,1
2021-12-28,1R13CA268648-01,30000,1
2024-02-05,1R13CA268649-01A1,12000,1
2022-02-08,1R13CA268663-01,4000,1
2021-12-10,1R13CA268666-01,3000,1
2023-01-27,1R13CA275174-01,11000,1
2023-01-13,1R13CA277856-01,10000,1
2023-01-20,1R13CA278258-01,17000,1
2022-12-09,1R13CA278263-01,20000,1
2023-02-02,1R13CA281373-01,15000,1
2024-02-01,1R13CA287350-01,15000,1
2023-11-28,1R13CA287389-01,10000,1
2024-01-26,1R13CA287909-01,10000,1
2023-12-07,1R13CA287953-01,7000,1
2025-01-30,1R13CA298025-01,15000,1
2025-01-22,1R13CA298631-01,25000,1
2025-01-16,1R13CA298639-01,5000,1
2024-12-20,1R13CA298641-01,5000,1
2024-12-18,1R13CA298718-01,5000,1
2021-11-04,1R13DC020098-01,38342,1
2022-11-23,1R13DC020893-01,30655,1
2022-12-07,1R13DC020895-01,40000,1
2023-11-09,1R13DC021617-01,60000,1
2025-01-21,1R13DC022522-01,60000,1
2024-11-15,1R13DC022523-01,60000,1
2021-12-31,1R13DE031494-01,23500,1
2022-12-30,1R13DE032539-01,15000,1
2023-01-13,1R13DE032572-01,15000,1
2024-01-11,1R13DE033607-01,17460,1
2024-01-11,1R13DE033882-01,23000,1
2025-01-02,1R13DE034589-01,18000,1
2022-02-16,1R13DK132847-01,20000,1
2022-01-31,1R13DK132848-01,15000,1
2022-02-03,1R13DK132922-01,15000,1
2022-01-31,1R13DK132923-01,20000,1
2022-01-31,1R13DK132925-01,17200,1
2022-12-28,1R13DK135317-01,20200,1
2022-12-28,1R13DK135318-01,17400,1
2023-02-09,1R13DK135320-01,5000,1
2023-02-08,1R13DK136324-01,19200,1
2024-02-02,1R13DK138735-01,16500,1
2024-01-23,1R13DK138736-01,14250,1
2024-02-07,1R13DK139768-01,14250,1
2024-12-26,1R13DK142231-01,10000,1
2025-01-07,1R13DK142553-01,16900,1
2024-12-26,1R13DK142555-01,19200,1
2025-01-17,1R13DK142558-01,18100,1
2021-12-08,1R13EB032728-01,10000,1
2023-02-09,1R13EB034144-01,9870,1
2022-12-01,1R13EB034173-01,20000,1
2023-02-10,1R13EB034597-01,10000,1
2023-01-27,1R13EB034600-01,15040,1
2023-12-13,1R13EB035466-01,13000,1
2023-12-11,1R13EB035467-01,12500,1
2023-12-07,1R13EB035470-01,10000,1
2024-02-09,1R13EB035922-01,10000,1
2024-11-26,1R13EB036901-01,10000,1
2024-11-26,1R13EB036915-01,10000,1
2021-11-08,1R13ES033905-01,45774,1
2022-12-17,1R13ES034280-01A1,15000,1
2024-01-18,1R13ES036022-01,12000,1
2024-02-08,1R13ES036078-01,10000,1
2024-02-02,1R13ES036080-01,15000,1
2024-01-11,1R13ES036083-01,6000,1
2025-01-14,1R13ES037216-01,10000,1
2021-12-31,1R13EY033554-01,16075,1
2021-12-22,1R13EY033555-01,42000,1
2023-01-27,1R13EY034724-01,65000,1
2023-11-23,1R13EY035915-01,40000,1
2024-12-10,1R13EY037108-01,65000,1
2024-12-10,1R13EY037109-01,67500,1
2024-12-04,1R13EY037110-01,47000,1
2024-11-26,1R13EY037175-01,45000,1
2024-12-10,1R13EY037186-01,45000,1
2021-12-17,1R13FD007526-01,50000,1
2022-01-25,1R13FD007527-01,13418,1
2022-01-17,1R13FD007549-01,50000,1
2021-12-17,1R13FD007550-01,28300,1
2021-12-17,1R13FD007551-01,28000,1
2022-01-25,1R13FD007552-01,15000,1
2021-12-17,1R13FD007553-01,30000,1
2022-01-17,1R13FD007554-01,50000,1
2021-12-17,1R13FD007556-01,30000,1
2023-02-07,1R13FD007811-01,50000,1
2023-02-07,1R13FD007812-01,50000,1
2023-02-07,1R13FD007813-01,25000,1
2023-02-07,1R13FD007814-01,20000,1
2023-02-07,1R13FD007816-01,49999,1
2023-02-07,1R13FD007818-01,13087,1
2023-02-09,1R13FD007819-01,50000,1
2023-02-07,1R13FD007820-01,50000,1
2024-01-10,1R13FD008157-01,50000,1
2024-01-10,1R13FD008160-01,40000,1
2024-02-01,1R13FD008161-01,49988,1
2024-02-01,1R13FD008162-01,50000,1
2025-01-20,1R13FD008496-01,50000,1
2024-12-03,1R13GM157901-01,19200,1
2022-02-16,1R13HD103471-01,10000,1
2022-02-09,1R13HD105415-01,10000,1
2021-12-13,1R13HD107728-01,12000,1
2023-02-01,1R13HD111223-01,10000,1
2022-12-23,1R13HD111225-01,10000,1
2022-12-15,1R13HD111227-01,10000,1
2023-12-14,1R13HD114252-01,10000,1
2025-01-22,1R13HD117456-01,10000,1
2024-11-15,1R13HD117465-01,18500,1
2024-11-21,1R13HD117482-01,10000,1
2025-01-20,1R13HD117635-01,10000,1
2025-01-10,1R13HD117637-01,10000,1
2024-12-30,1R13HD117638-01,20000,1
2024-11-15,1R13HD117639-01,12500,1
2024-11-22,1R13HD117686-01,15000,1
2023-01-02,1R13HG012696-01,10000,1
2023-02-16,1R13HG012902-01,20000,1
2023-12-01,1R13HG013261-01,34980,1
2025-01-22,1R13HG014074-01,10000,1
2025-01-02,1R13HG014076-01,28185,1
2024-12-16,1R13HG014112-01,10000,1
2024-12-17,1R13HG014113-01,13300,1
2023-02-01,1R13HL154803-01A1,16200,1
2021-11-23,1R13HL162113-01,5000,1
2021-11-23,1R13HL162143-01,40000,1
2021-11-23,1R13HL162411-01,10000,1
2022-01-18,1R13HL162413-01,60000,1
2021-11-23,1R13HL162430-01,30000,1
2021-12-20,1R13HL162432-01,23000,1
2023-02-01,1R13HL167346-01,5000,1
2023-02-08,1R13HL167413-01,33000,1
2023-01-17,1R13HL167546-01,25000,1
2023-02-08,1R13HL167549-01,5000,1
2023-01-18,1R13HL167550-01,15000,1
2023-12-15,1R13HL172559-01,36500,1
2023-12-20,1R13HL172571-01,30000,1
2023-12-25,1R13HL172572-01,36000,1
2024-01-19,1R13HL172573-01,17700,1
2024-01-18,1R13HL172574-01,31500,1
2023-12-20,1R13HL172575-01,30850,1
2023-12-15,1R13HL172576-01,17700,1
2023-12-15,1R13HL172578-01,10000,1
2024-11-09,1R13HL177876-01,10000,1
2024-12-03,1R13HL177880-01,5000,1
2024-11-22,1R13HL177931-01,13000,1
2024-12-27,1R13HL178268-01,25000,1
2025-01-14,1R13HL178271-01,40500,1
2025-01-10,1R13HL178272-01,25000,1
2025-01-08,1R13HL178275-01,30000,1
2024-11-16,1R13HL178276-01,10000,1
2021-12-22,1R13HS028761-01,21526,1
2021-12-14,1R13HS028770-01,50000,1
2022-12-14,1R13HS029264-01,46985,1
2023-01-18,1R13HS029270-01,50000,1
2022-12-15,1R13HS029275-01,50000,1
2023-02-14,1R13HS029444-01,49700,1
2021-12-09,1R13MD017122-01,41030,1
2023-01-30,1R13MH132238-01,30000,1
2024-12-17,1R13MH136663-01,30000,1
2024-12-12,1R13MH139291-01,20000,1
2023-01-23,1R13NS116995-01A1,10000,1
2022-02-15,1R13NS122451-01A1,60000,1
2021-11-24,1R13NS125887-01,18000,1
2021-12-15,1R13NS125889-01,20000,1
2021-12-16,1R13NS127635-01A1,25500,1
2022-12-01,1R13NS130929-01,20000,1
2022-12-01,1R13NS130930-01,25000,1
2023-01-30,1R13NS130931-01,20000,1
2023-01-10,1R13NS130935-01,15000,1
2022-12-12,1R13NS130938-01,22000,1
2023-02-06,1R13NS131041-01,24000,1
2023-12-14,1R13NS135631-01,25000,1
2023-11-28,1R13NS135873-01,20000,1
2023-12-14,1R13NS135879-01,30000,1
2023-12-29,1R13NS135892-01,15000,1
2023-12-06,1R13NS135894-01,15000,1
2025-01-28,1R13NS141192-01,20000,1
2024-11-26,1R13NS141243-01,15000,1
2024-12-13,1R13NS141246-01,24930,1
2024-11-29,1R13NS141584-01,10200,1
2024-12-12,1R13NS141585-01,25000,1
2024-11-27,1R13NS141586-01,10000,1
2025-01-03,1R13NS141587-01,15400,1
2025-01-24,1R13NS141630-01,10000,1
2023-02-14,1R13OD034182-01,20000,1
2023-11-17,1R13OD034646-01A1,74999,1
2024-01-26,1R13OD036186-01,5000,1
2022-01-05,1R13OH012359-01,20000,1
2022-01-28,1R13TR004036-01,22200,1
2022-11-23,1R13TR004287-01,20100,1
2022-11-24,1R13TR004289-01,30000,1
2023-01-16,1R13TR004334-01,33000,1
2023-01-20,1R13TR004335-01,25000,1
2022-11-23,1R13TR004343-01,19800,1
2023-01-17,1R13TR004345-01,21000,1
2024-01-17,1R13TR004885-01,16500,1
2024-01-11,1R13TR004886-01,18900,1
2023-12-26,1R13TR004891-01,30000,1
2023-12-19,1R13TR004892-01,15300,1
2022-01-28,1R15AG072369-01A1,382750,1
2023-01-30,1R15AG074538-01A1,445390,1
2022-02-15,1R15AG075587-01,438000,1
2022-01-13,1R15AG075609-01,462163,1
2023-01-20,1R15AG080449-01,377484,1
2023-01-30,1R15AG080493-01,362017,1
2024-12-10,1R15AG091199-01,372400,1
2021-12-01,1R15AI157757-01,355756,1
2022-01-13,1R15AI159847-01A1,378750,1
2021-12-17,1R15AI159902-01A1,462459,1
2021-12-06,1R15AI160139-01A1,408740,1
2022-01-28,1R15AI165295-01A1,495321,1
2022-11-07,1R15AI169146-01A1,447000,1
2022-11-18,1R15AI169393-01A1,435110,1
2022-12-15,1R15AI169398-01A1,490086,1
2022-11-11,1R15AI169400-01A1,378837,1
2022-11-29,1R15AI174177-01,469500,1
2023-02-09,1R15AI176375-01,379139,1
2023-12-06,1R15AI180880-01,418270,1
2023-12-22,1R15AI180994-01,470518,1
2024-01-10,1R15AI183099-01,427996,1
2024-12-27,1R15AI183190-01A1,419466,1
2025-01-29,1R15AI186824-01A1,430285,1
2024-12-09,1R15AI188361-01,318428,1
2024-12-20,1R15AI188560-01,474363,1
2023-01-25,1R15AR080988-01A1,447877,1
2021-12-22,1R15CA260126-01A1,443330,1
2022-02-14,1R15CA260420-01A1,457717,1
2021-12-16,1R15CA260456-01A1,299191,1
2022-01-14,1R15CA267835-01,433953,1
2022-12-13,1R15CA267892-01A1,445500,1
2022-11-25,1R15CA271133-01A1,492000,1
2024-02-02,1R15CA277188-01A1,423743,1
2023-02-08,1R15CA277652-01,424715,1
2022-12-09,1R15CA277653-01,400241,1
2022-11-25,1R15CA277659-01,492000,1
2023-01-24,1R15CA277677-01,449910,1
2024-01-30,1R15CA280729-01A1,448536,1
2023-12-22,1R15CA280767-01A1,450826,1
2024-01-15,1R15CA280818-01A1,450000,1
2023-11-28,1R15CA287203-01,381843,1
2024-02-05,1R15CA287244-01,480000,1
2024-01-23,1R15CA287338-01,420000,1
2023-12-14,1R15CA287406-01,492000,1
2024-11-29,1R15CA290615-01A1,407581,1
2025-01-21,1R15CA290638-01A1,451996,1
2024-01-31,1R15DC021563-01,451688,1
2024-11-08,1R15DC022073-01,448687,1
2022-02-10,1R15DE031428-01,423574,1
2022-12-16,1R15DK134992-01,404303,1
2024-01-02,1R15EB034519-01A1,459375,1
2021-12-01,1R15ES032588-01A1,346692,1
2022-02-03,1R15ES033817-01,413598,1
2022-12-19,1R15ES034901-01,444493,1
2024-12-23,1R15ES037123-01,379504,1
2022-02-09,1R15EY032275-01A1,436500,1
2022-02-10,1R15EY033551-01,355110,1
2024-02-13,1R15EY035803-01,446433,1
2021-12-30,1R15GM141783-01,438000,1
2022-02-10,1R15GM144898-01,437998,1
2021-12-22,1R15GM144906-01,382063,1
2021-12-17,1R15GM144930-01,350916,1
2021-12-28,1R15GM144954-01,426000,1
2022-12-19,1R15GM148928-01,309172,1
2023-02-02,1R15GM148952-01,409139,1
2022-12-28,1R15GM148962-01,45508,1
2022-12-23,1R15GM148990-01,445910,1
2024-02-01,1R15GM152890-01,355211,1
2024-02-02,1R15GM152892-01,401680,1
2023-12-29,1R15GM152996-01,321177,1
2024-01-25,1R15GM153057-01,459551,1
2024-12-31,1R15GM157704-01,401429,1
2023-01-02,1R15HD110963-01,456000,1
2022-02-04,1R15HL157818-01A1,420691,1
2022-02-04,1R15HL157836-01A1,439475,1
2022-02-03,1R15HL157838-01A1,439500,1
2022-02-04,1R15HL161681-01,442983,1
2022-02-07,1R15HL161737-01,428400,1
2024-01-26,1R15HL172157-01,480000,1
2023-12-20,1R15HL172198-01,427307,1
2023-12-26,1R15HL172202-01,450000,1
2023-11-24,1R15HL172207-01,448200,1
2025-01-13,1R15HL173851-01A1,439065,1
2025-01-13,1R15HL177621-01,445500,1
2025-01-13,1R15HL177689-01,457500,1
2025-01-13,1R15HL177692-01,445500,1
2025-02-01,1R15HL177745-01,486291,1
2025-01-13,1R15HL177762-01,432431,1
2021-12-22,1R15MH126404-01A1,445165,1
2022-01-31,1R15MH127565-01A1,427415,1
2021-12-15,1R15MH128703-01,450656,1
2021-12-08,1R15MH128722-01,413187,1
2023-02-01,1R15MH129947-01A1,435109,1
2024-12-17,1R15MH135412-01A1,419534,1
2024-12-30,1R15MH136612-01A1,403937,1
2024-12-09,1R15MH138992-01,388026,1
2024-12-19,1R15MH139024-01,420000,1
2022-02-15,1R15NS120154-01A1,400839,1
2021-11-30,1R15NS121784-01A1,303381,1
2022-01-27,1R15NS123824-01A1,437997,1
2021-12-21,1R15NS125560-01,361250,1
2021-11-30,1R15NS125565-01,454319,1
2022-01-17,1R15NS126957-01,451500,1
2022-12-01,1R15NS130456-01,428400,1
2024-12-27,1R15NS141197-01,396988,1
2022-02-10,1R21AA029263-01A1,214074,1
2022-01-28,1R21AA029495-01A1,195938,1
2023-02-02,1R21AA030071-01A1,226095,1
2024-02-16,1R21AA030837-01A1,224250,1
2022-02-11,1R21AG070971-01A1,451042,1
2022-01-18,1R21AG071884-01A1,423982,1
2021-12-23,1R21AG071925-01A1,236605,1
2022-02-15,1R21AG071975-01A1,294163,1
2022-01-14,1R21AG071999-01A1,429000,1
2022-01-25,1R21AG072153-01A1,233250,1
2022-02-01,1R21AG072204-01A1,244112,1
2021-12-30,1R21AG072205-01A1,248600,1
2022-01-24,1R21AG072327-01A1,234000,1
2022-02-11,1R21AG072355-01A1,412250,1
2022-01-19,1R21AG072486-01A1,492250,1
2022-02-02,1R21AG072688-01A1,263370,1
2022-01-31,1R21AG072767-01A1,416071,1
2022-01-19,1R21AG072905-01A1,247500,1
2022-11-04,1R21AG073239-01A1,228750,1
2022-01-04,1R21AG074536-01A1,235500,1
2022-01-14,1R21AG074544-01A1,240000,1
2022-12-14,1R21AG074883-01A1,198750,1
2022-01-24,1R21AG074978-01,444314,1
2022-01-14,1R21AG075087-01,462524,1
2022-02-02,1R21AG075189-01,444125,1
2022-01-20,1R21AG075315-01,256144,1
2022-02-01,1R21AG075379-01,201250,1
2023-01-31,1R21AG075393-01A1,196641,1
2022-01-17,1R21AG075419-01,248632,1
2022-01-31,1R21AG075423-01,440000,1
2022-01-24,1R21AG075464-01,235500,1
2022-02-10,1R21AG075483-01,298728,1
2021-12-30,1R21AG075491-01,234000,1
2022-01-14,1R21AG075501-01,396000,1
2022-02-01,1R21AG075544-01,233250,1
2021-12-30,1R21AG075548-01,228000,1
2022-11-03,1R21AG075573-01A1,201250,1
2022-02-02,1R21AG075574-01,454731,1
2021-12-30,1R21AG075611-01,426250,1
2022-02-02,1R21AG075612-01,431750,1
2022-02-01,1R21AG075665-01,453750,1
2022-01-31,1R21AG075754-01,445500,1
2022-02-14,1R21AG075778-01,460625,1
2022-01-24,1R21AG075795-01,417853,1
2022-02-10,1R21AG075836-01,434655,1
2022-01-28,1R21AG075928-01,510979,1
2022-02-14,1R21AG076202-01,435479,1
2023-02-10,1R21AG076470-01A1,254250,1
2023-02-06,1R21AG077099-01A1,244071,1
2022-11-03,1R21AG077174-01A1,1,1
2022-11-29,1R21AG077193-01A1,193844,1
2022-11-23,1R21AG077269-01A1,228750,1
2022-11-23,1R21AG077332-01A1,224207,1
2022-12-07,1R21AG077333-01A1,295064,1
2023-02-08,1R21AG077495-01A1,229500,1
2023-02-15,1R21AG077735-01A1,200400,1
2022-12-22,1R21AG079794-01,222750,1
2022-12-01,1R21AG080057-01,231000,1
2022-12-22,1R21AG080216-01,315381,1
2022-12-02,1R21AG080246-01,222779,1
2022-12-02,1R21AG080257-01,217710,1
2022-11-30,1R21AG080262-01,234750,1
2022-12-01,1R21AG080269-01,247500,1
2023-01-31,1R21AG080331-01,248635,1
2022-11-23,1R21AG080334-01,235054,1
2023-02-03,1R21AG080335-01,223500,1
2022-12-01,1R21AG080358-01,240000,1
2023-01-31,1R21AG080377-01,242250,1
2022-12-30,1R21AG080393-01,195626,1
2023-01-06,1R21AG080395-01,222500,1
2022-12-13,1R21AG080407-01,249868,1
2022-11-25,1R21AG080410-01,282625,1
2022-12-05,1R21AG080414-01,213609,1
2022-12-23,1R21AG080420-01,350611,1
2023-01-27,1R21AG080426-01,267564,1
2023-01-25,1R21AG080434-01,206250,1
2023-01-26,1R21AG080435-01,145947,1
2023-01-26,1R21AG080464-01,267514,1
2022-12-15,1R21AG080497-01,246000,1
2022-12-29,1R21AG080502-01,260306,1
2023-02-13,1R21AG080575-01,138240,1
2024-01-11,1R21AG080666-01A1,223200,1
2022-11-10,1R21AG080685-01,265500,1
2022-12-15,1R21AG080705-01,230940,1
